can_id,dlc,timestamp,byte_0,byte_1,byte_2,byte_3,byte_4,byte_5,byte_6,byte_7,payload_sum,payload_mean,payload_max,payload_min,non_zero_bytes,message_frequency,time_interval,repeated_message,label,ml_prediction,anomaly_score,ml_anomaly,status,rule_frequency,rule_timing,rule_payload,rule_repetition,rule_score,rule_anomaly,rule_status,combined_anomaly,detection_status,severity,severity_reason
256,8,1767265.20985,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20986,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20987,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20988,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20989,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.2099,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20991,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20992,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20993,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20994,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20995,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20996,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20997,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20998,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,1.00000761449337e-05,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.20999,255,255,255,255,255,255,255,255,2040,255.0,255,255,8,79,9.999843314290048e-06,1,1,-1,0.2635298968753098,1,Suspicious,1,1,1,1,4,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, suspicious payload, repeated message, ML anomaly"
256,8,1767265.21,33,52,0,0,0,0,0,0,85,10.625,52,0,2,79,1.00000761449337e-05,0,1,-1,0.124655405477691,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21012,36,128,0,0,0,0,0,0,164,20.5,128,0,2,79,0.0001199999824166,0,1,-1,0.1497248343918279,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21024,39,152,0,0,0,0,0,0,191,23.875,152,0,2,79,0.0001199999824166,0,1,-1,0.1613335695651533,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21036,42,176,0,0,0,0,0,0,218,27.25,176,0,2,79,0.0001199999824166,0,1,-1,0.1633018264579476,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21048,45,200,0,0,0,0,0,0,245,30.625,200,0,2,79,0.0001199999824166,0,1,-1,0.1780452978654372,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.2106,48,224,0,0,0,0,0,0,272,34.0,224,0,2,79,0.0001200002152472,0,1,-1,0.1842053507474829,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21072,51,248,0,0,0,0,0,0,299,37.375,248,0,2,79,0.0001199999824166,0,1,-1,0.2034218293266041,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21084,54,16,0,0,0,0,0,0,70,8.75,54,0,2,79,0.0001199999824166,0,1,-1,0.0932380054414276,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21096,57,40,0,0,0,0,0,0,97,12.125,57,0,2,79,0.0001199999824166,0,1,-1,0.1075934444524872,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
256,8,1767265.21108,60,64,0,0,0,0,0,0,124,15.5,64,0,2,79,0.0001199999824166,0,1,-1,0.1239755801449065,1,Suspicious,1,1,0,0,2,1,Suspicious,1,Suspicious,Critical,"high message frequency, short message interval, ML anomaly"
